"program","energy(J)","time(s)","avg_power(W)","avg_current(A)","avg_voltage(V)","size","correct","warnings","baseflags"
"compress",0.008610847271255084,0.6601785714285714,0.013043209282939809,0.004271102678269543,3.0539632535670815,41770,"4294967295","","-O1"
"compress",0.008605889167785643,0.6601904761904762,0.013035463973131744,0.004269827761817928,3.053072137496957,41770,"4294967295","","-O1"
"compress",0.008646270558663776,0.6601904761904762,0.013096630246100641,0.004287055577422867,3.0550650603772587,41770,"4294967295","","-O1"
