"program","energy(J)","time(s)","avg_power(W)","avg_current(A)","avg_voltage(V)","size","correct","warnings","baseflags"
"st",0.00873162818797997,0.6412857142857142,0.013615815842249898,0.0044602857875675255,3.052755966407468,74749,"1","","-O1"
"st",0.008785914707013539,0.6412738095238095,0.013700722805969096,0.004485559757568409,3.0545154272473174,74749,"1","","-O1"
"st",0.008778953783256667,0.6412857142857142,0.013689613829983665,0.004479903783902317,3.0558583307807976,74749,"1","","-O1"
