"program","energy(J)","time(s)","avg_power(W)","avg_current(A)","avg_voltage(V)","size","correct","warnings","baseflags"
"qrduino",0.005243322741048676,0.41273809523809524,0.012703752819385314,0.00416136505241383,3.052916350253281,75499,"1","","-O1"
"qrduino",0.005276702899932861,0.4127142857142857,0.012785365281941859,0.004186055099893994,3.0544167396806854,75499,"1","","-O1"
"qrduino",0.00528914890561785,0.41269047619047616,0.012816261122480225,0.004195005130432196,3.0552638566742267,75499,"1","","-O1"
