"program","energy(J)","time(s)","avg_power(W)","avg_current(A)","avg_voltage(V)","size","correct","warnings","baseflags"
"compress",0.008035315755946295,0.575952380952381,0.013951354350960907,0.004570928049264933,3.052315450276457,41786,"4294967295","","-O2"
"compress",0.008051561431799616,0.5759761904761905,0.013978983098490506,0.004575521593613068,3.0552935068665774,41786,"4294967295","","-O2"
"compress",0.008072344412888798,0.5759404761904762,0.014015935233937434,0.004587758671279119,3.0552056459478805,41786,"4294967295","","-O2"
