"program","energy(J)","time(s)","avg_power(W)","avg_current(A)","avg_voltage(V)","size","correct","warnings","baseflags"
"trio-snprintf",0.0038137028784411293,0.2975714285714286,0.012816092246321605,0.00419568439544077,3.054809218693741,73311,"4294967295","","-O1"
"trio-snprintf",0.0038346651864051818,0.2975833333333333,0.012886021348883277,0.004218129417717626,3.055166366057677,73311,"4294967295","","-O1"
"trio-snprintf",0.003840236282944679,0.2976190476190476,0.012903193910694121,0.00422355234375,3.0553037109375,73311,"4294967295","","-O1"
