"program","energy(J)","time(s)","avg_power(W)","avg_current(A)","avg_voltage(V)","size","correct","warnings","baseflags"
"crc32",0.009429496100970677,0.7194166666666667,0.013107141574382962,0.004290444952197547,3.055083637162115,70864,"1","","-O2"
"crc32",0.00944276866027287,0.7194047619047619,0.013125807834898579,0.004297914829787564,3.054123588889004,70864,"1","","-O2"
"crc32",0.009426089456166539,0.7194166666666667,0.013102406286806262,0.004291759484086189,3.0530501971644313,70864,"1","","-O2"
