"program","energy(J)","time(s)","avg_power(W)","avg_current(A)","avg_voltage(V)","size","correct","warnings","baseflags"
"select",0.004190512249384607,0.32044047619047616,0.013077349962785862,0.004278891476576141,3.0563209211418436,71355,"4294967295","","-O3"
"select",0.00419531486417566,0.32044047619047616,0.013092337503836069,0.004288205046415834,3.053193523000102,71355,"4294967295","","-O3"
"select",0.004205909638830593,0.32045238095238093,0.01312491305675644,0.004294107988265287,3.0565774811174213,71355,"4294967295","","-O3"
