"program","energy(J)","time(s)","avg_power(W)","avg_current(A)","avg_voltage(V)","size","correct","warnings","baseflags"
"stringsearch1",0.0058964067225796835,0.4079761904761905,0.014452820679798466,0.004736002271711774,3.0518467916773053,44632,"1","","-O2"
"stringsearch1",0.005922912150110517,0.40798809523809526,0.014517365136975383,0.004752915525334831,3.0545541562335865,44632,"1","","-O2"
"stringsearch1",0.005906637295654841,0.408,0.014477052195232454,0.004743465989911589,3.0521356064398417,44632,"1","","-O2"
