"program","energy(J)","time(s)","avg_power(W)","avg_current(A)","avg_voltage(V)","size","correct","warnings","baseflags"
"qsort",0.003874259717294148,0.2925595238095238,0.013242637487394035,0.004335532767993388,3.054559424275178,71667,"4294967295","","-O2"
"qsort",0.003870277248195239,0.29254761904761906,0.013229563312785875,0.004334031784419,3.0525912526005636,71667,"4294967295","","-O2"
"qsort",0.003886043650082179,0.2925357142857143,0.013283997338823222,0.004348194307204553,3.0551714295797217,71667,"4294967295","","-O2"
