"program","energy(J)","time(s)","avg_power(W)","avg_current(A)","avg_voltage(V)","size","correct","warnings","baseflags"
"tarai",0.0033608518437828333,0.286,0.011751230223016901,0.003843548419354083,3.057472007972496,70748,"1","","-O3"
"tarai",0.0033618370929786134,0.286,0.011754675150274873,0.003848244650856956,3.054636342661245,70748,"1","","-O3"
"tarai",0.0033627436379875452,0.28601190476190474,0.011757355487656766,0.003849114894966181,3.0546388852757542,70748,"1","","-O3"
